,text,image_paths
614,missing tactile warning,./data/final_images/614.jpg
615,missing tactile warning,./data/final_images/615.jpg
616,missing tactile warning,./data/final_images/616.jpg
617,missing tactile warning,./data/final_images/617.jpg
618,cracks,./data/final_images/618.jpg
619,alternate route present,./data/final_images/619.jpg
620,alternate route present,./data/final_images/620.jpg
621,missing tactile warning,./data/final_images/621.jpg
622,missing tactile warning,./data/final_images/622.jpg
623,missing tactile warning,./data/final_images/623.jpg
624,missing tactile warning,./data/final_images/624.jpg
625,points into traffic,./data/final_images/625.jpg
626,uneven surface missing tactile warning points into traffic,./data/final_images/626.jpg
627,pole,./data/final_images/627.jpg
628,pole,./data/final_images/628.jpg
629,brick cobblestone,./data/final_images/629.jpg
630,brick cobblestone,./data/final_images/630.jpg
631,pole,./data/final_images/631.jpg
632,pole,./data/final_images/632.jpg
633,missing tactile warning,./data/final_images/633.jpg
634,missing tactile warning,./data/final_images/634.jpg
635,not enough landing space points into traffic,./data/final_images/635.jpg
636,points into traffic,./data/final_images/636.jpg
637,points into traffic,./data/final_images/637.jpg
638,pole,./data/final_images/638.jpg
639,brick cobblestone,./data/final_images/639.jpg
640,sign,./data/final_images/640.jpg
641,pole,./data/final_images/641.jpg
642,pole,./data/final_images/642.jpg
643,brick cobblestone,./data/final_images/643.jpg
644,pole,./data/final_images/644.jpg
645,pole,./data/final_images/645.jpg
646,missing tactile warning,./data/final_images/646.jpg
647,missing tactile warning,./data/final_images/647.jpg
648,pole,./data/final_images/648.jpg
649,pole,./data/final_images/649.jpg
650,pole,./data/final_images/650.jpg
651,brick cobblestone,./data/final_images/651.jpg
652,pole,./data/final_images/652.jpg
653,points into traffic,./data/final_images/653.jpg
654,points into traffic,./data/final_images/654.jpg
655,brick cobblestone,./data/final_images/655.jpg
656,missing tactile warning,./data/final_images/656.jpg
657,missing tactile warning,./data/final_images/657.jpg
658,brick cobblestone,./data/final_images/658.jpg
659,missing tactile warning,./data/final_images/659.jpg
660,missing tactile warning,./data/final_images/660.jpg
661,uneven slanted,./data/final_images/661.jpg
662,crack,./data/final_images/662.jpg
663,bumpy missing tactile warning steep,./data/final_images/663.jpg
664,missing tactile warning,./data/final_images/664.jpg
665,height difference,./data/final_images/665.jpg
666,missing tactile warning not level with street,./data/final_images/666.jpg
667,crack missing tactile warning not level with street,./data/final_images/667.jpg
668,missing tactile warning,./data/final_images/668.jpg
669,downed sticks from tree bumpy,./data/final_images/669.jpg
670,narrow sidewalk,./data/final_images/670.jpg
671,parked car,./data/final_images/671.jpg
672,water,./data/final_images/672.jpg
673,cracks,./data/final_images/673.jpg
674,cracks,./data/final_images/674.jpg
675,cracks,./data/final_images/675.jpg
676,grass,./data/final_images/676.jpg
677,cracks,./data/final_images/677.jpg
678,cracks,./data/final_images/678.jpg
679,close to curb ramp pole,./data/final_images/679.jpg
680,fire hydrant,./data/final_images/680.jpg
681,ends abruptly,./data/final_images/681.jpg
682,grass,./data/final_images/682.jpg
683,street has a sidewalk,./data/final_images/683.jpg
684,narrow pole,./data/final_images/684.jpg
685,cracks,./data/final_images/685.jpg
686,cracks,./data/final_images/686.jpg
687,missing tactile warning,./data/final_images/687.jpg
688,missing tactile warning,./data/final_images/688.jpg
689,missing tactile warning,./data/final_images/689.jpg
690,height difference,./data/final_images/690.jpg
691,missing tactile warning,./data/final_images/691.jpg
692,cracks missing tactile warning,./data/final_images/692.jpg
693,missing tactile warning not level with street,./data/final_images/693.jpg
694,missing tactile warning points into traffic,./data/final_images/694.jpg
695,missing tactile warning points into traffic,./data/final_images/695.jpg
696,missing tactile warning points into traffic,./data/final_images/696.jpg
697,points into traffic,./data/final_images/697.jpg
698,uneven slanted,./data/final_images/698.jpg
699,cracks,./data/final_images/699.jpg
700,uneven slanted,./data/final_images/700.jpg
701,cracks uneven slanted,./data/final_images/701.jpg
702,cracks very broken,./data/final_images/702.jpg
703,cracks,./data/final_images/703.jpg
704,narrow sidewalk,./data/final_images/704.jpg
705,narrow sidewalk,./data/final_images/705.jpg
706,brick cobblestone,./data/final_images/706.jpg
707,narrow sidewalk,./data/final_images/707.jpg
708,unclear if needed,./data/final_images/708.jpg
709,cracks,./data/final_images/709.jpg
710,narrow sidewalk,./data/final_images/710.jpg
711,unclear if needed,./data/final_images/711.jpg
712,unclear if needed,./data/final_images/712.jpg
713,brick cobblestone,./data/final_images/713.jpg
714,narrow sidewalk,./data/final_images/714.jpg
715,missing tactile warning,./data/final_images/715.jpg
716,not enough landing space,./data/final_images/716.jpg
717,construction,./data/final_images/717.jpg
718,missing tactile warning,./data/final_images/718.jpg
719,missing tactile warning,./data/final_images/719.jpg
720,missing tactile warning,./data/final_images/720.jpg
721,bumpy,./data/final_images/721.jpg
722,narrow,./data/final_images/722.jpg
723,cracks narrow sidewalk,./data/final_images/723.jpg
724,construction,./data/final_images/724.jpg
725,sand and gravel from parking lot spilling onto path bumpy construction,./data/final_images/725.jpg
726,nearby surface problem obstacle not enough landing space,./data/final_images/726.jpg
727,sand and gravel from parking lot spilling onto path ends abruptly street has a sidewalk,./data/final_images/727.jpg
728,unclear if needed,./data/final_images/728.jpg
729,cracks grass very broken,./data/final_images/729.jpg
730,cracks grass,./data/final_images/730.jpg
731,missing tactile warning,./data/final_images/731.jpg
732,bumpy cracks grass,./data/final_images/732.jpg
733,bumpy cracks grass,./data/final_images/733.jpg
734,missing tactile warning,./data/final_images/734.jpg
735,broken friction strip surface problem,./data/final_images/735.jpg
736,missing tactile warning,./data/final_images/736.jpg
737,flood zone,./data/final_images/737.jpg
738,nearby obstacle,./data/final_images/738.jpg
739,broken friction strip missing tactile warning,./data/final_images/739.jpg
740,narrow,./data/final_images/740.jpg
741,narrow,./data/final_images/741.jpg
742,missing tactile warning,./data/final_images/742.jpg
743,missing tactile warning,./data/final_images/743.jpg
744,missing tactile warning,./data/final_images/744.jpg
745,missing tactile warning,./data/final_images/745.jpg
746,cta bus stop slightly narrow waiting platform,./data/final_images/746.jpg
747,missing tactile warning,./data/final_images/747.jpg
748,missing tactile warning points into traffic,./data/final_images/748.jpg
749,points into traffic,./data/final_images/749.jpg
750,alternate route present,./data/final_images/750.jpg
751,points into traffic,./data/final_images/751.jpg
752,alternate route present,./data/final_images/752.jpg
753,narrow,./data/final_images/753.jpg
754,not enough landing space,./data/final_images/754.jpg
755,not level with street,./data/final_images/755.jpg
756,not level with street,./data/final_images/756.jpg
757,no alternate route unclear if needed,./data/final_images/757.jpg
758,ends abruptly,./data/final_images/758.jpg
759,cracks grass,./data/final_images/759.jpg
760,not level with street,./data/final_images/760.jpg
761,pole,./data/final_images/761.jpg
762,ignore 2007 google images friction strip is present,./data/final_images/762.jpg
763,cracks grass,./data/final_images/763.jpg
764,height difference,./data/final_images/764.jpg
765,cracks height difference,./data/final_images/765.jpg
766,cracks uneven slanted,./data/final_images/766.jpg
767,narrow,./data/final_images/767.jpg
768,narrow vegetation,./data/final_images/768.jpg
769,bumpy cracks,./data/final_images/769.jpg
770,cracks uneven slanted,./data/final_images/770.jpg
771,missing tactile warning,./data/final_images/771.jpg
772,bumpy cracks,./data/final_images/772.jpg
773,cracks grass,./data/final_images/773.jpg
774,bumpy cracks grass,./data/final_images/774.jpg
775,missing tactile warning,./data/final_images/775.jpg
776,cracks grass narrow sidewalk,./data/final_images/776.jpg
777,cracks grass,./data/final_images/777.jpg
778,friction strip slightly uneven,./data/final_images/778.jpg
779,missing tactile warning,./data/final_images/779.jpg
780,grass overgrowth,./data/final_images/780.jpg
781,bumpy cracks,./data/final_images/781.jpg
782,odd ledge to the right,./data/final_images/782.jpg
783,broken friction strip missing tactile warning,./data/final_images/783.jpg
784,gravel dirt road,./data/final_images/784.jpg
785,missing tactile warning,./data/final_images/785.jpg
786,construction,./data/final_images/786.jpg
787,cracks,./data/final_images/787.jpg
788,services both crosswalks,./data/final_images/788.jpg
789,construction fire hydrant narrow pole,./data/final_images/789.jpg
790,narrow,./data/final_images/790.jpg
791,fire hydrant nearby missing tactile warning,./data/final_images/791.jpg
792,narrow pole,./data/final_images/792.jpg
793,pole,./data/final_images/793.jpg
794,height difference,./data/final_images/794.jpg
795,cracks,./data/final_images/795.jpg
796,cracks grass,./data/final_images/796.jpg
797,cracks very broken,./data/final_images/797.jpg
798,fire hydrant nearby,./data/final_images/798.jpg
799,ends abruptly,./data/final_images/799.jpg
800,pole,./data/final_images/800.jpg
801,unsure if enough landing space not enough landing space,./data/final_images/801.jpg
802,flood zone cracks,./data/final_images/802.jpg
803,cracks,./data/final_images/803.jpg
804,narrow,./data/final_images/804.jpg
805,narrow,./data/final_images/805.jpg
806,flood zone narrow,./data/final_images/806.jpg
807,cracks grass very broken,./data/final_images/807.jpg
808,pole,./data/final_images/808.jpg
809,pole,./data/final_images/809.jpg
810,pole,./data/final_images/810.jpg
811,pole,./data/final_images/811.jpg
812,cracks grass,./data/final_images/812.jpg
813,narrow pole,./data/final_images/813.jpg
814,debris cracks grass,./data/final_images/814.jpg
815,construction gravel,./data/final_images/815.jpg
816,construction,./data/final_images/816.jpg
817,construction,./data/final_images/817.jpg
818,construction fire hydrant height difference,./data/final_images/818.jpg
819,bumpy,./data/final_images/819.jpg
820,gravel services both crosswalks,./data/final_images/820.jpg
821,pole,./data/final_images/821.jpg
822,services both crosswalks,./data/final_images/822.jpg
823,cracks very broken,./data/final_images/823.jpg
824,cracks,./data/final_images/824.jpg
825,debris grass narrow,./data/final_images/825.jpg
826,missing tactile warning,./data/final_images/826.jpg
827,2015 maps show curb ramp with strip,./data/final_images/827.jpg
828,2015 maps show curb ramp with strip,./data/final_images/828.jpg
829,dirt,./data/final_images/829.jpg
830,pole,./data/final_images/830.jpg
831,pole,./data/final_images/831.jpg
832,narrow,./data/final_images/832.jpg
833,narrow,./data/final_images/833.jpg
834,debris,./data/final_images/834.jpg
835,debris,./data/final_images/835.jpg
836,cracks grass,./data/final_images/836.jpg
837,cracks,./data/final_images/837.jpg
838,grass narrow sidewalk,./data/final_images/838.jpg
839,pole,./data/final_images/839.jpg
840,cracks grass,./data/final_images/840.jpg
841,missing tactile warning,./data/final_images/841.jpg
842,missing tactile warning steep,./data/final_images/842.jpg
843,not level with street,./data/final_images/843.jpg
844,not level with street,./data/final_images/844.jpg
