image_paths,text
SK-A-1849.jpg,"The Frederiksplein in Amsterdam during the entry of Queen Wilhelmina, September 5, 1898. Queen Wilhelmina sits with Emma in a carriage, the crème calèche, drawn by eight horses. An escort of riders in front and behind the carriage. On the right a covered stand for invited guests. The procession drives into the Utrechtsestraat, in the background the Paleis voor Volksvlijt."
SK-A-312.jpg,"The expulsion from paradise. Adam and Eve, hiding their nakedness in shame, flee from paradise. They are chased off by an angel with a flaming sword. Cows grazing on the left."
SK-A-10.jpg,"Turbulent sea with ships. At the front a tjalk, on the left a warship, on the right some figures on the bank."
SK-C-1548.jpg,"Cityscape with the houses on the north side of the Osjessluis where the Spui crosses the Kalverstraat, in Amsterdam. Several people are walking on the street. At the bottom left at the water is a woman."
SK-A-80.jpg,"Fighting birds. Coastal landscape with a rooster and a turkey fighting each other, two hens on the right."
SK-A-4775.jpg,"Portrait of Floris Gerritsz Overrijn van Schoterbosch (c. 1562-1618). Half-length, to the right, gloves in hand. Top right is the family coat of arms. Perhaps a copy by Cornelis Engelsz. after an unknown original from 1604. Belongs to a group of portraits: SK-A-4753 / SK-A-4754 / SK-A-4776 / SK-A-4772 / SK-A-4771 / SK-A-4756 / SK -A-4757 / SK-A-4773 / SK-A-4758 / SK-A-4759 / SK-A-4775 and SK-A-4774."
SK-A-2420.jpg,"Portrait of Joachim Rendorp (1728-92), lord of Marquette, brewer and several times mayor of Amsterdam. Bust to the left, in a stone window. Pendant of SK-A-2421."
SK-A-4465.jpg,Allegory of the cooperage. A man sits behind a barrel on which is a pitcher and bread and gestures to a man standing in front of him and bowing. There is a verse around the circular representation. See also Nos. SK-A-4466 and SK-A-4467.
SK-A-2856.jpg,"Portrait of Jan Nieuwenhuyzen. Mennonite pastor and in 1784 founder of the Maatschappij tot Nut van t Algemeen. Bust in oval, and face."
SK-A-4255.jpg,"A white Spanish battle stallion, captured by Lodewijk Günther van Nassau from Archduke Albert of Austria during the Battle of Nieuwpoort in 1600 and given to Prince Maurits. The horse is led by a groom and is depicted almost life size."
SK-A-2964.jpg,"Portrait of a man in a red cloak, perhaps a senator or cardinal. Bust of a bearded man, facing left."
SK-A-2704.jpg,"Depiction of the Nieuwe Haarlemse Sluis at the Singel in Amsterdam, called Souvenir dAmsterdam. A boat sails through the lock, at the counter a man looks down. Painted in Paris from a stereo photo."
SK-A-978.jpg,"Portrait of Charlotte Amalie (1706-82), daughter of Frederick IV, King of Denmark. Knee piece, seated on a throne, in an ermine cloak, with the right hand in front of the chest."
SK-A-4009.jpg,"The robbery of Europe. The kings daughter Europa is abducted by Zeus across the sea in the guise of a bull. On the beach to the left, two maidservants raise their arms in despair."
SK-A-273.jpg,Hilly landscape with a view of a river or lake in a valley. Boats sail on the water. On the hills are churches and castles. In the foreground people go on horseback and on foot along a road.
SK-A-2316.jpg,"Coastal view with tjalk in still water, on the left a man wading through the water. Pendant of SK-A-2315."
SK-A-735.jpg,"Portrait of Johannes Puttkammer, licentiate in theology in Utrecht, on his deathbed."
SK-A-4516.jpg,"Portrait of Willem van Hogendorp (1656/57-1733), chosen in 1692. Bust in oval to the right, head turned to the left. Part of a series of portraits of the directors of the Rotterdam Chamber of the Dutch East India Company, made for the Nieuw Oost-Indisch Huis from 1698 on the Boompjes in Rotterdam."
SK-C-244.jpg,"The cannon shot. A warship in calm winds with slack sails fires a cannon shot. Two sloops on either side, another warship in the distance, with downed sails. Pendant of SK-A-1848."
SK-A-1080.jpg,Hilly landscape. A country road runs over a hilltop past a barn. In the foreground a woman on a wooden bridge.
SK-A-2299.jpg,"View of Dordrecht in winter. River landscape with fishing boats on the water, on the other side houses and a mill."
SK-A-1567.jpg,"Portrait of Johan Fraser. Half-length, sitting in a chair in front of a bookcase. Pendant of SK-A-1568."
SK-A-805.jpg,"Portrait of Jan van Riebeeck (1619-77). Commander of the Cape of Good Hope (1652-62) and Malacca (1663-65) and Secretary of the High Government of Batavia (1665-77). Standing, half-length, a staff in the right hand. Top left the family coat of arms. Pendant of SK-A-806."
SK-A-2954.jpg,"Landscape with arable fields, on the horizon on the left a mill and on the right a group of trees."
SK-A-93.jpg,Interior of a horse stable with several warriors and some women. In the foreground a greyhound and parts of armor.
SK-A-3995.jpg,The penitent Saint Jerome with a book on a table in the wilderness. On the left a landscape with a rider.
SK-A-4326.jpg,"Portrait of Henriette Maria of France (1609-1669). Wife of Charles I of England. Bust, to the left. After an original by Anthony van Dyck. Part of the portrait miniatures collection."
SK-A-4909.jpg,"Saint Paul. Standing, full-length, on a pedestal, with a landscape in the background. In the right hand a sword, an open Bible in the left hand."
SK-A-4780.jpg,"Portrait of damsel Johanna Cornelia Mollerus (1792-1844). Bust, facing. Part of the portrait miniatures collection."
SK-A-548.jpg,"Portrait of Syrius de Bethune (?-1649), lord of Cogni, Mareuil, le Beysel, Toulon, Conegory and Chastillon. Bust to the right, in armour. Part of the series of portraits from the Stadhouderlijk Hof in Leeuwarden."
SK-A-1057.jpg,"Waiting room with four soldiers at tables in front of a fireplace. A soldier on the left writes a letter. On the floor are pieces of armor and a drum, in the foreground a dog lies on a mat. To the right of the back wall hangs a card on rolls. Above the fireplace a weapon with an eagle."
SK-A-4012.jpg,Half-figure of Saint Damian (or perhaps Cosmas) in hand a round ointment box. Pendant of SK-A-4235.
SK-C-1541.jpg,The Grindstone Market in Amsterdam. Cityscape with a row of houses on the right and many people on the street. A man passes a woman in a carriage. In the background in the distance the harbor. In the foreground children with hoops.
SK-A-346.jpg,"The Reconciliation of Jacob and Esau. The two brothers with their retinue, women and cattle. Copy after the original in the Alte Pinakothek in Munich."
SK-C-205.jpg,A dark brown and a white horse standing in the meadow near a fence. In the distance on the right a meadow with cows and the profile of a city.
SK-A-4996.jpg,"Rue Notre Dame (today Rue Censier) in Paris, viewed from the center and curving to the left in depth. Contemporary housing on both sides of the street. Due to the light from the top left, the shadow of the houses falls on the street. The street, painted in blond sand color, is divided into three horizontal levels by dark lines that can be curbs or drop shadows. On the right is a lady seen from the back, in front of her a horse and carriage. In the background are a few more people. Above the low horizon at one-quarter, the sky is bright blue with veil clouds."
SK-A-504.jpg,"Portrait of Gaston de Foix (1489-1512), French army commander. Bust in profile to the left. Late copy to an unknown original."
SK-A-2173.jpg,"Portrait of the Diederichs family. Presented are the Amsterdam bookseller Pieter Arnold Diederichs (1804-74), his wife Alida Elisabeth Sligting (1801-71), the son Willem George Albrecht (1829-1901) with a book and the daughter Bertha, with a doll in her hands. Part of the portrait miniatures collection."
SK-A-2463.jpg,"Performance entitled Tired watchful. A mother has fallen asleep in a chair next to a crib in which a sleeping child is lying. To the left of the cradle a cat, to the right on a table behind the woman a candle is burning."
SK-A-4987.jpg,"East side mill on the river Gein near Abcoude. The horizon is slightly above center. The moon at the top right of the mill is partly behind a cloud. The mill is in the center with the summer house on the right, on a bend in the river on the right. A group of trees closes the horizon to the left. The foreground of the painting is occupied by a wheel with vegetation, in which a reflection of the mill."
SK-A-1450.jpg,"Portrait of Corvina Hezenbroek van Hofdijck. Bust, almost facing. A lace cap on the head. Top right is the family coat of arms."
SK-A-4453.jpg,"Portrait of Frederika Sophia Wilhelmina (1751-1820), Princess of Prussia. Wife of Prince Willem V. Knee piece, sitting on a sofa, looking up from an open book in the right hand, on the left a dog on the sofa. After the original by Johann Georg Ziesenis in the Mauritshuis. Part of the portrait miniatures collection."
SK-A-1494.jpg,Shepherd scene with a shawm player. Italian landscape with a seated shepherd playing a shepherds flute. Another man wraps his arms around the waist of a shepherdess holding a staff. In the background a farm and a monumental classical building.
SK-A-2815-7.jpg,"The Seven Works of Mercy. 7: Comforting the Prisoners. A man and a woman visit a prison where one inmate is beaten, other inmates are chained or behind bars. The visitors give alms. Among the prisoners stands Christ who gives his blessing. Part of a series of seven paintings depicting the seven works of mercy."
SK-A-3886.jpg,"Jupiter and Mnemosyne. In a landscape, Jupiter, disguised as a shepherd, courts Mnemosyne. His attribute, an eagle, flies above the scene. Left putti with the flock of sheep. Belongs to SK-A-3885. Part of a room decoration painted by order of Jan Baptist de Surmont, lord of Vlooswijk, for his house in Loenen aan de Vecht."
SK-C-440.jpg,"Six regents and the inner father of the Oude Zijds Huiszithuis in Amsterdam, 1675. The people portrayed are from left to right: Ferdinand Bol, Arnout van de Cruijs, Anthony Hoevenaer, Jan van Beuningen, Casparus Commelin, Aarnout Schuyt and the inner father Symon Leeman."
